file,integral_Vs
../Data/RawData\acq9606.csv,0.00002547774670979584
../Data/RawData\acq7105.csv,0.00002128422186133514
../Data/RawData\acq4578.csv,0.000023986936917113947
../Data/RawData\acq7366.csv,0.0000254178460662553
../Data/RawData\acq5104.csv,0.000020890682210424608
../Data/RawData\acq4811.csv,0.000024829037030091364
../Data/RawData\acq4452.csv,0.00002608753649120524
../Data/RawData\acq7848.csv,0.000023481375622810445
../Data/RawData\acq6935.csv,0.000027179078023752107
../Data/RawData\acq5411.csv,0.000025975273016621868
../Data/RawData\acq7139.csv,0.000025904866746431742
../Data/RawData\acq4646.csv,0.00002569456290064253
../Data/RawData\acq7196.csv,0.00001963278657867987
../Data/RawData\acq3189.csv,0.000026615530129091773
../Data/RawData\acq9287.csv,0.000023565455273164832
../Data/RawData\acq7733.csv,0.000023709706828747475
../Data/RawData\acq3646.csv,0.000024943595074465064
../Data/RawData\acq1497.csv,0.00002378859428307077
../Data/RawData\acq2627.csv,0.000028353772129054004
../Data/RawData\acq6058.csv,0.000022838837773927045
../Data/RawData\acq4804.csv,0.000024920068124443602
../Data/RawData\acq3584.csv,0.00002410528457603514
../Data/RawData\acq2416.csv,0.000020838248522977055
../Data/RawData\acq7491.csv,0.000024321407158768333
../Data/RawData\acq5670.csv,0.000014652883066292334
../Data/RawData\acq8352.csv,0.000023188002359744804
../Data/RawData\acq8900.csv,0.00002415745142969707
../Data/RawData\acq5233.csv,0.000017052718950007244
../Data/RawData\acq2080.csv,0.000020905757729146427
../Data/RawData\acq6682.csv,0.000024670375253678492
../Data/RawData\acq2454.csv,9.923006256208452e-6
../Data/RawData\acq9098.csv,0.00002084184184025443
../Data/RawData\acq3504.csv,0.000025143041622544935
../Data/RawData\acq2241.csv,0.00002778740650155386
../Data/RawData\acq0477.csv,0.000020224167332290092
../Data/RawData\acq2836.csv,0.00002739779553895084
../Data/RawData\acq6465.csv,0.000023064168040784854
../Data/RawData\acq2435.csv,0.000024895217487177825
../Data/RawData\acq3729.csv,0.0000252611081555726
