#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B282B2
#Date Time: 2026-05-20 11:56:31.699
#Sample rate: 7952.92Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 50 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.5023022830769232,0.000513072210303174,0.0005308362964939419
-0.5021765430769232,0.000513072210303174,0.0005308362964939419
-0.5020508030769232,0.000513072210303174,0.0005308362964939419
-0.5019250630769231,0.000513072210303174,0.0005308362964939419
-0.5017993230769231,0.000513072210303174,0.0005308362964939419
-0.5016735830769231,0.000513072210303174,0.0005308362964939419
-0.5015478430769231,0.000513072210303174,0.0005308362964939419
-0.5014221030769231,0.000513072210303174,0.0005308362964939419
-0.5012963630769232,0.000513072210303174,0.0005308362964939419
-0.5011706230769232,0.000513072210303174,0.0005308362964939419
-0.5010448830769231,0.0001773710156618563,0.0005308362964939419
-0.5009191430769231,0.0005130722103030214,0.0005308362964939419
-0.5007934030769231,0.00017737101566170366,0.0005308362964939419
-0.5006676630769231,0.000513072210303174,0.0005308362964939419
-0.5005419230769231,0.000513072210303174,0.0005308362964939419
-0.5004161830769231,0.00017737101566170366,0.0005308362964939419
-0.5002904430769232,0.0005130722103030214,0.0005308362964939419
-0.5001647030769232,0.000513072210303174,0.0005308362964939419
-0.5000389630769231,0.0005130722103030214,0.0005308362964939419
-0.4999132230769231,0.00017737101566170366,0.0005308362964939419
-0.49978748307692306,0.000513072210303174,0.0005308362964939419
-0.49966174307692307,0.00017737101566170366,0.0008662229192190859
-0.4995360030769231,0.000513072210303174,0.0005308362964939419
-0.4994102630769231,0.000513072210303174,0.0005308362964939419
-0.49928452307692306,0.00017737101566170366,0.0005308362964939419
-0.4991587830769231,0.000513072210303174,0.0005308362964939419
-0.4990330430769231,0.000513072210303174,0.0005308362964939419
-0.49890730307692305,0.000513072210303174,0.0005308362964939419
-0.49878156307692306,0.000513072210303174,0.0005308362964939419
-0.4986558230769231,0.000513072210303174,0.0005308362964939419
-0.4985300830769231,0.000513072210303174,0.0005308362964939419
-0.49840434307692305,0.000513072210303174,0.0005308362964939419
-0.49827860307692307,0.000513072210303174,0.0005308362964939419
-0.4981528630769231,0.000513072210303174,0.0005308362964939419
-0.4980271230769231,0.000513072210303174,0.0005308362964939419
-0.49790138307692305,0.000513072210303174,0.0005308362964939419
-0.49777564307692307,0.000513072210303174,0.0005308362964939419
-0.4976499030769231,0.000513072210303174,0.0005308362964939419
-0.4975241630769231,0.000513072210303174,0.0005308362964939419
-0.49739842307692306,0.000513072210303174,0.0005308362964939419
-0.49727268307692307,0.000513072210303174,0.0005308362964939419
-0.4971469430769231,0.000513072210303174,0.0005308362964939419
-0.49702120307692305,0.000513072210303174,0.0005308362964939419
-0.49689546307692306,0.00017737101566170366,0.0005308362964939419
-0.4967697230769231,0.000513072210303174,0.0005308362964939419
-0.4966439830769231,0.000513072210303174,0.0005308362964939419
-0.49651824307692305,0.000513072210303174,0.0005308362964939419
-0.49639250307692306,0.000513072210303174,0.0005308362964939419
-0.4962667630769231,0.00017737101566170366,0.0005308362964939419
-0.4961410230769231,0.000513072210303174,0.0005308362964939419
-0.49601528307692305,0.00017737101566170366,0.0005308362964939419
-0.49588954307692307,0.00017737101566170366,0.0005308362964939419
-0.4957638030769231,0.000513072210303174,0.0005308362964939419
-0.4956380630769231,0.00017737101566170366,0.0005308362964939419
-0.49551232307692306,0.00017737101566170366,0.0005308362964939419
-0.49538658307692307,0.000513072210303174,0.0005308362964939419
-0.4952608430769231,0.000513072210303174,0.0008662229192190859
-0.4951351030769231,0.000513072210303174,0.0005308362964939419
-0.49500936307692306,0.000513072210303174,0.0005308362964939419
-0.4948836230769231,0.000513072210303174,0.0008662229192190859
-0.4947578830769231,0.000513072210303174,0.0005308362964939419
-0.49463214307692305,0.000513072210303174,0.0005308362964939419
-0.49450640307692306,0.00017737101566170366,0.0005308362964939419
-0.4943806630769231,0.000513072210303174,0.0005308362964939419
-0.4942549230769231,0.000513072210303174,0.0005308362964939419
-0.49412918307692305,0.000513072210303174,0.0005308362964939419
-0.49400344307692307,0.000513072210303174,0.0008662229192190859
-0.4938777030769231,0.00017737101566170366,0.0005308362964939419
-0.4937519630769231,0.00017737101566170366,0.0005308362964939419
-0.49362622307692305,0.00017737101566170366,0.0005308362964939419
-0.49350048307692307,0.00017737101566170366,0.0008662229192190859
-0.4933747430769231,0.00017737101566170366,0.0005308362964939419
-0.4932490030769231,0.000513072210303174,0.0005308362964939419
-0.49312326307692306,0.000513072210303174,0.0008662229192190859
-0.49299752307692307,0.000513072210303174,0.0005308362964939419
-0.4928717830769231,0.000513072210303174,0.0005308362964939419
-0.49274604307692305,0.00017737101566170366,0.0008662229192190859
-0.49262030307692306,0.000513072210303174,0.0005308362964939419
-0.4924945630769231,0.000513072210303174,0.0008662229192190859
-0.4923688230769231,0.000513072210303174,0.0008662229192190859
-0.49224308307692305,0.000513072210303174,0.0008662229192190859
-0.49211734307692306,0.000513072210303174,0.0008662229192190859
-0.4919916030769231,0.000513072210303174,0.0008662229192190859
-0.4918658630769231,0.000513072210303174,0.0005308362964939419
-0.49174012307692305,0.000513072210303174,0.0005308362964939419
-0.49161438307692307,0.000513072210303174,0.0005308362964939419
-0.4914886430769231,0.00017737101566170366,0.0008662229192190859
-0.4913629030769231,0.00017737101566170366,0.0008662229192190859
-0.49123716307692306,0.000513072210303174,0.0005308362964939419
-0.49111142307692307,0.000513072210303174,0.0008662229192190859
-0.4909856830769231,0.000513072210303174,0.0005308362964939419
-0.4908599430769231,0.000513072210303174,0.0005308362964939419
-0.49073420307692306,0.000513072210303174,0.0008662229192190859
-0.4906084630769231,0.000513072210303174,0.0005308362964939419
-0.4904827230769231,0.000513072210303174,0.0005308362964939419
-0.49035698307692305,0.000513072210303174,0.0005308362964939419
-0.49023124307692306,0.000513072210303174,0.0005308362964939419
-0.4901055030769231,0.00017737101566170366,0.0005308362964939419
-0.4899797630769231,0.000513072210303174,0.0005308362964939419
-0.48985402307692305,0.000513072210303174,0.0005308362964939419
-0.48972828307692307,0.000513072210303174,0.0008662229192190859
-0.4896025430769231,0.000513072210303174,0.0008662229192190859
-0.4894768030769231,0.000513072210303174,0.0008662229192190859
-0.48935106307692305,0.000513072210303174,0.0005308362964939419
-0.48922532307692307,0.000513072210303174,0.0008662229192190859
-0.4890995830769231,0.000513072210303174,0.0008662229192190859
-0.4889738430769231,0.000513072210303174,0.0008662229192190859
-0.48884810307692306,0.000513072210303174,0.0008662229192190859
-0.48872236307692307,0.000513072210303174,0.0005308362964939419
-0.4885966230769231,0.000513072210303174,0.0008662229192190859
-0.48847088307692305,0.000513072210303174,0.0005308362964939419
-0.48834514307692306,0.000513072210303174,0.0005308362964939419
-0.4882194030769231,0.000513072210303174,0.0008662229192190859
-0.4880936630769231,0.000513072210303174,0.0008662229192190859
-0.48796792307692305,0.00017737101566170366,0.0005308362964939419
-0.48784218307692306,0.000513072210303174,0.0005308362964939419
-0.4877164430769231,0.000513072210303174,0.0005308362964939419
-0.4875907030769231,0.000513072210303174,0.0008662229192190859
-0.48746496307692305,0.00017737101566170366,0.0008662229192190859
-0.48733922307692307,0.000513072210303174,0.0005308362964939419
-0.4872134830769231,0.00017737101566170366,0.0008662229192190859
-0.4870877430769231,0.000513072210303174,0.0005308362964939419
-0.48696200307692306,0.00017737101566170366,0.0005308362964939419
-0.48683626307692307,0.00017737101566170366,0.0005308362964939419
-0.4867105230769231,0.000513072210303174,0.0005308362964939419
-0.4865847830769231,0.000513072210303174,0.0005308362964939419
-0.48645904307692306,0.00017737101566170366,0.0005308362964939419
-0.4863333030769231,0.000513072210303174,0.0008662229192190859
-0.4862075630769231,0.000513072210303174,0.0005308362964939419
-0.48608182307692305,0.000513072210303174,0.0005308362964939419
-0.48595608307692306,0.000513072210303174,0.0005308362964939419
-0.4858303430769231,0.000513072210303174,0.0008662229192190859
-0.4857046030769231,0.000513072210303174,0.0008662229192190859
-0.48557886307692305,0.00017737101566170366,0.0008662229192190859
-0.48545312307692307,0.000513072210303174,0.0005308362964939419
-0.4853273830769231,0.000513072210303174,0.0008662229192190859
-0.4852016430769231,0.000513072210303174,0.0005308362964939419
-0.48507590307692305,0.000513072210303174,0.0008662229192190859
-0.48495016307692307,0.000513072210303174,0.0008662229192190859
-0.4848244230769231,0.000513072210303174,0.0005308362964939419
-0.4846986830769231,0.000513072210303174,0.0008662229192190859
-0.48457294307692306,0.000513072210303174,0.0008662229192190859
-0.48444720307692307,0.000513072210303174,0.0005308362964939419
-0.4843214630769231,0.000513072210303174,0.0005308362964939419
-0.48419572307692305,0.00017737101566170366,0.0005308362964939419
-0.48406998307692306,0.00017737101566170366,0.0005308362964939419
-0.4839442430769231,0.00017737101566170366,0.0005308362964939419
-0.4838185030769231,0.000513072210303174,0.0005308362964939419
-0.48369276307692305,0.000513072210303174,0.0005308362964939419
-0.48356702307692306,0.00017737101566170366,0.0005308362964939419
-0.4834412830769231,0.00017737101566170366,0.0005308362964939419
-0.4833155430769231,0.00017737101566170366,0.0005308362964939419
-0.48318980307692305,0.000513072210303174,0.0008662229192190859
-0.48306406307692307,0.000513072210303174,0.0008662229192190859
-0.4829383230769231,0.00017737101566170366,0.0005308362964939419
-0.4828125830769231,0.00017737101566170366,0.0005308362964939419
-0.48268684307692306,0.000513072210303174,0.0005308362964939419
-0.48256110307692307,0.00017737101566170366,0.0008662229192190859
-0.4824353630769231,0.000513072210303174,0.0005308362964939419
-0.4823096230769231,0.000513072210303174,0.0005308362964939419
-0.48218388307692306,0.000513072210303174,0.0008662229192190859
-0.4820581430769231,0.00017737101566170366,0.0005308362964939419
-0.4819324030769231,0.000513072210303174,0.0005308362964939419
-0.48180666307692305,0.000513072210303174,0.0005308362964939419
-0.48168092307692306,0.000513072210303174,0.0005308362964939419
-0.4815551830769231,0.000513072210303174,0.0005308362964939419
-0.4814294430769231,0.000513072210303174,0.0008662229192190859
-0.48130370307692305,0.000513072210303174,0.0008662229192190859
-0.48117796307692307,0.000513072210303174,0.0005308362964939419
-0.4810522230769231,0.00017737101566170366,0.0005308362964939419
-0.4809264830769231,0.000513072210303174,0.0005308362964939419
-0.48080074307692305,0.000513072210303174,0.0005308362964939419
-0.48067500307692307,0.00017737101566170366,0.0008662229192190859
-0.4805492630769231,0.000513072210303174,0.0008662229192190859
-0.4804235230769231,0.000513072210303174,0.0008662229192190859
-0.48029778307692306,0.00017737101566170366,0.0005308362964939419
-0.48017204307692307,0.00017737101566170366,0.0005308362964939419
-0.4800463030769231,0.000513072210303174,0.0005308362964939419
-0.47992056307692305,0.000513072210303174,0.0005308362964939419
-0.47979482307692306,0.000513072210303174,0.0005308362964939419
-0.4796690830769231,0.000513072210303174,0.0005308362964939419
-0.4795433430769231,0.000513072210303174,0.0005308362964939419
-0.47941760307692305,0.00017737101566170366,0.0008662229192190859
-0.47929186307692306,0.00017737101566170366,0.0008662229192190859
-0.4791661230769231,0.00017737101566170366,0.0008662229192190859
-0.4790403830769231,0.00017737101566170366,0.0005308362964939419
-0.47891464307692305,0.00017737101566170366,0.0008662229192190859
-0.47878890307692307,0.00017737101566170366,0.0008662229192190859
-0.4786631630769231,0.00017737101566170366,0.0005308362964939419
-0.4785374230769231,0.00017737101566170366,0.0005308362964939419
-0.47841168307692306,0.00017737101566170366,0.0005308362964939419
-0.47828594307692307,0.00017737101566170366,0.0008662229192190859
-0.4781602030769231,0.00017737101566170366,0.0005308362964939419
-0.4780344630769231,0.00017737101566170366,0.0005308362964939419
-0.47790872307692306,0.00017737101566170366,0.0005308362964939419
-0.4777829830769231,0.000513072210303174,0.0005308362964939419
-0.4776572430769231,0.00017737101566170366,0.0005308362964939419
-0.47753150307692305,0.00017737101566170366,0.0005308362964939419
-0.47740576307692306,0.00017737101566170366,0.0005308362964939419
-0.4772800230769231,0.000513072210303174,0.0008662229192190859
-0.4771542830769231,0.00017737101566170366,0.0005308362964939419
-0.47702854307692305,0.000513072210303174,0.0005308362964939419
-0.47690280307692307,0.000513072210303174,0.0005308362964939419
-0.4767770630769231,0.00017737101566170366,0.0008662229192190859
-0.4766513230769231,0.000513072210303174,0.0008662229192190859
-0.47652558307692305,0.00017737101566170366,0.0005308362964939419
-0.47639984307692307,0.000513072210303174,0.0005308362964939419
-0.4762741030769231,0.000513072210303174,0.0005308362964939419
-0.4761483630769231,0.00017737101566170366,0.0005308362964939419
-0.47602262307692306,0.000513072210303174,0.0008662229192190859
-0.47589688307692307,0.000513072210303174,0.0005308362964939419
-0.4757711430769231,0.00017737101566170366,0.0005308362964939419
-0.47564540307692305,0.000513072210303174,0.0008662229192190859
-0.47551966307692306,0.00017737101566170366,0.0005308362964939419
-0.4753939230769231,0.00017737101566170366,0.0005308362964939419
-0.4752681830769231,0.000513072210303174,0.0008662229192190859
-0.47514244307692305,0.000513072210303174,0.0005308362964939419
-0.47501670307692306,0.00017737101566170366,0.0005308362964939419
-0.4748909630769231,0.00017737101566170366,0.0008662229192190859
-0.4747652230769231,0.00017737101566170366,0.0008662229192190859
-0.47463948307692305,0.000513072210303174,0.0005308362964939419
-0.47451374307692307,0.000513072210303174,0.0005308362964939419
-0.4743880030769231,0.000513072210303174,0.0008662229192190859
-0.4742622630769231,0.000513072210303174,0.0005308362964939419
-0.47413652307692306,0.000513072210303174,0.0005308362964939419
-0.47401078307692307,0.000513072210303174,0.0008662229192190859
-0.4738850430769231,0.000513072210303174,0.0005308362964939419
-0.4737593030769231,0.000513072210303174,0.0005308362964939419
-0.47363356307692306,0.000513072210303174,0.0005308362964939419
-0.4735078230769231,0.00017737101566170366,0.0005308362964939419
-0.4733820830769231,0.000513072210303174,0.0005308362964939419
-0.47325634307692305,0.000513072210303174,0.0005308362964939419
-0.47313060307692306,0.000513072210303174,0.0005308362964939419
-0.4730048630769231,0.000513072210303174,0.0005308362964939419
-0.4728791230769231,0.000513072210303174,0.0005308362964939419
-0.47275338307692305,0.000513072210303174,0.0005308362964939419
-0.47262764307692307,0.000513072210303174,0.0005308362964939419
-0.4725019030769231,0.000513072210303174,0.0008662229192190859
-0.4723761630769231,0.000513072210303174,0.0005308362964939419
-0.47225042307692305,0.000513072210303174,0.0008662229192190859
-0.47212468307692307,0.000513072210303174,0.0008662229192190859
-0.4719989430769231,0.000513072210303174,0.0008662229192190859
-0.4718732030769231,0.000513072210303174,0.0008662229192190859
-0.47174746307692306,0.000513072210303174,0.0008662229192190859
-0.47162172307692307,0.000513072210303174,0.0008662229192190859
-0.4714959830769231,0.000513072210303174,0.0008662229192190859
-0.47137024307692305,0.000513072210303174,0.0008662229192190859
-0.47124450307692306,0.000513072210303174,0.0008662229192190859
-0.4711187630769231,0.000513072210303174,0.0005308362964939419
-0.4709930230769231,0.000513072210303174,0.0008662229192190859
-0.47086728307692305,0.00017737101566170366,0.0008662229192190859
-0.47074154307692306,0.000513072210303174,0.0005308362964939419
-0.4706158030769231,0.000513072210303174,0.0008662229192190859
-0.4704900630769231,0.00017737101566170366,0.0008662229192190859
-0.47036432307692305,0.000513072210303174,0.0008662229192190859
-0.47023858307692307,0.00017737101566170366,0.0008662229192190859
-0.4701128430769231,0.000513072210303174,0.0008662229192190859
-0.4699871030769231,0.000513072210303174,0.0008662229192190859
-0.46986136307692306,0.000513072210303174,0.0008662229192190859
-0.46973562307692307,0.000513072210303174,0.0008662229192190859
-0.4696098830769231,0.000513072210303174,0.0008662229192190859
-0.4694841430769231,0.00017737101566170366,0.0008662229192190859
-0.46935840307692306,0.00017737101566170366,0.0008662229192190859
-0.4692326630769231,0.000513072210303174,0.0008662229192190859
-0.4691069230769231,0.000513072210303174,0.0005308362964939419
-0.46898118307692305,0.000513072210303174,0.0005308362964939419
-0.46885544307692306,0.000513072210303174,0.0008662229192190859
-0.4687297030769231,0.000513072210303174,0.0008662229192190859
-0.4686039630769231,0.000513072210303174,0.0008662229192190859
-0.46847822307692305,0.000513072210303174,0.0005308362964939419
-0.46835248307692307,0.000513072210303174,0.0005308362964939419
-0.4682267430769231,0.000513072210303174,0.0005308362964939419
-0.4681010030769231,0.000513072210303174,0.0005308362964939419
-0.46797526307692305,0.00017737101566170366,0.0008662229192190859
-0.46784952307692307,0.000513072210303174,0.0008662229192190859
-0.4677237830769231,0.00017737101566170366,0.0005308362964939419
-0.4675980430769231,0.000513072210303174,0.0005308362964939419
-0.46747230307692306,0.000513072210303174,0.0005308362964939419
-0.46734656307692307,0.000513072210303174,0.0005308362964939419
-0.4672208230769231,0.000513072210303174,0.0005308362964939419
-0.46709508307692305,0.000513072210303174,0.0005308362964939419
-0.46696934307692306,0.000513072210303174,0.0008662229192190859
-0.4668436030769231,0.000513072210303174,0.0005308362964939419
-0.4667178630769231,0.000513072210303174,0.0008662229192190859
-0.46659212307692305,0.00017737101566170366,0.0008662229192190859
-0.46646638307692306,0.000513072210303174,0.0008662229192190859
-0.4663406430769231,0.000513072210303174,0.0008662229192190859
-0.4662149030769231,0.000513072210303174,0.0008662229192190859
-0.46608916307692305,0.000513072210303174,0.0008662229192190859
-0.46596342307692307,0.000513072210303174,0.0008662229192190859
-0.4658376830769231,0.00017737101566170366,0.0008662229192190859
-0.4657119430769231,0.00017737101566170366,0.0005308362964939419
-0.46558620307692306,0.000513072210303174,0.0008662229192190859
-0.46546046307692307,0.000513072210303174,0.0008662229192190859
-0.4653347230769231,0.000513072210303174,0.0008662229192190859
-0.4652089830769231,0.000513072210303174,0.0005308362964939419
-0.46508324307692306,0.00017737101566170366,0.0005308362964939419
-0.4649575030769231,0.00017737101566170366,0.0005308362964939419
-0.4648317630769231,0.00017737101566170366,0.0005308362964939419
-0.46470602307692305,0.000513072210303174,0.0005308362964939419
-0.46458028307692306,0.000513072210303174,0.0008662229192190859
-0.4644545430769231,0.00017737101566170366,0.0005308362964939419
-0.4643288030769231,0.000513072210303174,0.0005308362964939419
-0.46420306307692305,0.00017737101566170366,0.0005308362964939419
-0.46407732307692307,0.00017737101566170366,0.0005308362964939419
-0.4639515830769231,0.00017737101566170366,0.0005308362964939419
-0.4638258430769231,0.000513072210303174,0.0005308362964939419
-0.46370010307692305,0.000513072210303174,0.0005308362964939419
-0.46357436307692307,0.00017737101566170366,0.0005308362964939419
-0.4634486230769231,0.000513072210303174,0.0005308362964939419
-0.4633228830769231,0.000513072210303174,0.0005308362964939419
-0.46319714307692306,0.000513072210303174,0.0005308362964939419
-0.46307140307692307,0.000513072210303174,0.0005308362964939419
-0.4629456630769231,0.000513072210303174,0.0005308362964939419
-0.46281992307692305,0.000513072210303174,0.0005308362964939419
-0.46269418307692306,0.00017737101566170366,0.0005308362964939419
-0.4625684430769231,0.00017737101566170366,0.0005308362964939419
-0.4624427030769231,0.000513072210303174,0.0005308362964939419
-0.46231696307692305,0.000513072210303174,0.0008662229192190859
-0.46219122307692306,0.00017737101566170366,0.0008662229192190859
-0.4620654830769231,0.00017737101566170366,0.0005308362964939419
-0.4619397430769231,0.000513072210303174,0.0005308362964939419
-0.46181400307692305,0.000513072210303174,0.0005308362964939419
-0.46168826307692307,0.000513072210303174,0.0005308362964939419
-0.4615625230769231,0.000513072210303174,0.0008662229192190859
-0.4614367830769231,0.000513072210303174,0.0005308362964939419
-0.46131104307692306,0.00017737101566170366,0.0005308362964939419
-0.46118530307692307,0.000513072210303174,0.0005308362964939419
-0.4610595630769231,0.000513072210303174,0.0005308362964939419
-0.4609338230769231,0.000513072210303174,0.0005308362964939419
-0.46080808307692306,0.00017737101566170366,0.0005308362964939419
-0.4606823430769231,0.000513072210303174,0.0005308362964939419
-0.4605566030769231,0.00017737101566170366,0.0005308362964939419
-0.46043086307692305,0.00017737101566170366,0.0005308362964939419
-0.46030512307692306,0.00017737101566170366,0.0005308362964939419
-0.4601793830769231,0.000513072210303174,0.0005308362964939419
-0.4600536430769231,0.000513072210303174,0.0005308362964939419
-0.45992790307692305,0.00017737101566170366,0.0005308362964939419
-0.45980216307692306,0.000513072210303174,0.0005308362964939419
-0.4596764230769231,0.00017737101566170366,0.0005308362964939419
-0.4595506830769231,0.000513072210303174,0.0005308362964939419
-0.45942494307692305,0.000513072210303174,0.0005308362964939419
-0.45929920307692307,0.000513072210303174,0.0005308362964939419
-0.4591734630769231,0.000513072210303174,0.0005308362964939419
-0.4590477230769231,0.000513072210303174,0.0005308362964939419
-0.45892198307692306,0.000513072210303174,0.0005308362964939419
-0.45879624307692307,0.00017737101566170366,0.0005308362964939419
-0.4586705030769231,0.000513072210303174,0.0005308362964939419
-0.45854476307692305,0.000513072210303174,0.0005308362964939419
-0.45841902307692306,0.000513072210303174,0.0005308362964939419
-0.4582932830769231,0.000513072210303174,0.0005308362964939419
