file,integral_Vs
Data/Radium2705\acq0273.csv,0.000026103396955600298
Data/Radium2705\acq0275.csv,0.000025354610453160753
Data/Radium2705\acq0272.csv,0.00003030877484178808
Data/Radium2705\acq0281.csv,0.00002497394322687878
Data/Radium2705\acq0277.csv,0.00003747632875386158
Data/Radium2705\acq0284.csv,0.000030163007440675492
Data/Radium2705\acq0282.csv,0.000025663170660280637
Data/Radium2705\acq0287.csv,0.000023639812701917938
Data/Radium2705\acq0280.csv,0.000033390830767699456
Data/Radium2705\acq0271.csv,0.000030026594566099473
Data/Radium2705\acq0285.csv,0.000017198187213596378
Data/Radium2705\acq0297.csv,0.000022052359600991838
Data/Radium2705\acq0298.csv,0.00002324799451280985
Data/Radium2705\acq0300.csv,0.000030164610580749448
Data/Radium2705\acq0308.csv,0.00003523122897877745
Data/Radium2705\acq0291.csv,0.000034407861975804533
Data/Radium2705\acq0309.csv,0.000022708387986118023
Data/Radium2705\acq0301.csv,0.0000324739834051999
Data/Radium2705\acq0296.csv,0.000028171787046730734
Data/Radium2705\acq0312.csv,0.00003619187730752422
Data/Radium2705\acq0311.csv,0.000021861827447307493
Data/Radium2705\acq0313.csv,0.00003205503064937299
Data/Radium2705\acq0315.csv,0.00003289737186578031
Data/Radium2705\acq0319.csv,0.000014932694327405297
Data/Radium2705\acq0305.csv,0.000025281194484803358
Data/Radium2705\acq0318.csv,0.000025393481012098813
Data/Radium2705\acq0321.csv,0.00001887116625462543
Data/Radium2705\acq0317.csv,0.000029220202722763287
Data/Radium2705\acq0320.csv,0.00002940489437730809
Data/Radium2705\acq0316.csv,0.000028889170482592155
Data/Radium2705\acq0324.csv,0.000020455936536079526
Data/Radium2705\acq0325.csv,0.00002779136614100604
Data/Radium2705\acq0339.csv,0.000026763409755470786
Data/Radium2705\acq0336.csv,0.000022527446823036737
Data/Radium2705\acq0327.csv,0.000034110456171779885
Data/Radium2705\acq0332.csv,0.000029520710364142843
Data/Radium2705\acq0338.csv,0.000028328833198463054
Data/Radium2705\acq0322.csv,0.000028719644126026555
Data/Radium2705\acq0334.csv,0.000029176914983544958
Data/Radium2705\acq0337.csv,0.000023419378547324313
Data/Radium2705\acq0344.csv,0.00002836241661674911
Data/Radium2705\acq0342.csv,0.00003045788366777707
Data/Radium2705\acq0347.csv,0.000031913811319967607
Data/Radium2705\acq0358.csv,0.000028767302360691413
Data/Radium2705\acq0348.csv,0.00003010559579818342
Data/Radium2705\acq0355.csv,0.00002454407712234811
Data/Radium2705\acq0351.csv,0.000022114293683214028
Data/Radium2705\acq0340.csv,0.00003429316276768948
Data/Radium2705\acq0349.csv,0.000026853009516237975
Data/Radium2705\acq0346.csv,0.000027681122891089992
Data/Radium2705\acq0354.csv,0.000025719512677927772
Data/Radium2705\acq0359.csv,0.00003157493287573884
Data/Radium2705\acq0361.csv,0.000032657686200996737
Data/Radium2705\acq0356.csv,0.00002259923508067192
Data/Radium2705\acq0357.csv,0.000022821651474287826
Data/Radium2705\acq0364.csv,0.000024911640167789996
Data/Radium2705\acq0362.csv,0.00003057871643027365
Data/Radium2705\acq0369.csv,0.000034371687009160356
Data/Radium2705\acq0365.csv,0.000027931071027656854
Data/Radium2705\acq0350.csv,0.00002749094198219423
Data/Radium2705\acq0377.csv,0.00002164566847240537
Data/Radium2705\acq0366.csv,0.000028865651211425776
Data/Radium2705\acq0367.csv,0.00003215747162614891
Data/Radium2705\acq0376.csv,0.000024194349683979973
Data/Radium2705\acq0379.csv,0.000024989948316324096
Data/Radium2705\acq0384.csv,0.000028058667226649038
Data/Radium2705\acq0383.csv,0.000027861035087461013
Data/Radium2705\acq0387.csv,0.00002645386123965616
Data/Radium2705\acq0373.csv,0.000028443149878652314
Data/Radium2705\acq0375.csv,0.00002380765726443771
Data/Radium2705\acq0388.csv,0.000027273809327785875
Data/Radium2705\acq0391.csv,0.000025392779994278927
Data/Radium2705\acq0378.csv,0.000022748806926192565
Data/Radium2705\acq0392.csv,0.000028899034142320223
Data/Radium2705\acq0393.csv,0.000028769849849433975
Data/Radium2705\acq0400.csv,0.00002554330548844916
Data/Radium2705\acq0404.csv,0.00002604928308086474
Data/Radium2705\acq0401.csv,0.000021945262674391096
